Date,Open,High,Low,Close,Adj Close,Volume
2021-10-01,133.47999572753906,135.52000427246094,131.8800048828125,134.66000366210938,133.9599151611328,639000
2021-10-04,134.3000030517578,136.3699951171875,130.27999877929688,131.36000061035156,130.67706298828125,826800
2021-10-05,131.6199951171875,133.4199981689453,130.3699951171875,132.27999877929688,131.59226989746094,460900
2021-10-06,130.13999938964844,132.80999755859375,129.33999633789062,132.24000549316406,131.55250549316406,539800
2021-10-07,133.44000244140625,135.8699951171875,133.44000244140625,134.85000610351562,134.14892578125,375500
2021-10-08,134.6999969482422,135.97000122070312,134.22999572753906,135.35000610351562,134.64633178710938,285100
2021-10-11,135.47999572753906,136.44000244140625,133.99000549316406,133.99000549316406,133.29339599609375,367700
2021-10-12,134.16000366210938,134.9199981689453,132.69000244140625,133.0,132.30853271484375,476000
2021-10-13,133.02999877929688,133.89999389648438,131.50999450683594,133.27000427246094,132.5771484375,357900
2021-10-14,134.4499969482422,134.9600067138672,133.47999572753906,134.47999572753906,133.9919891357422,566100
2021-10-15,135.75,136.0,133.74000549316406,133.9600067138672,133.473876953125,522100
2021-10-18,132.94000244140625,134.35000610351562,132.3000030517578,134.07000732421875,133.58348083496094,563800
2021-10-19,134.77999877929688,135.1199951171875,133.57000732421875,133.82000732421875,133.33438110351562,462100
2021-10-20,134.1999969482422,137.08999633789062,134.1999969482422,136.41000366210938,135.9149932861328,605900
2021-10-21,136.3300018310547,136.92999267578125,135.4499969482422,136.8699951171875,136.37330627441406,383900
2021-10-22,137.35000610351562,138.08999633789062,136.6300048828125,136.92999267578125,136.43309020996094,356500
2021-10-25,137.13999938964844,139.33999633789062,136.50999450683594,139.13999938964844,138.63507080078125,677700
2021-10-26,139.89999389648438,140.16000366210938,138.1699981689453,138.27000427246094,137.7682342529297,394100
2021-10-27,138.00999450683594,138.05999755859375,135.83999633789062,136.0,135.5064697265625,425600
2021-10-28,136.63999938964844,141.66000366210938,136.63999938964844,139.27999877929688,138.77456665039062,488100
2021-10-29,139.0,141.0500030517578,138.9499969482422,140.4199981689453,139.91043090820312,454700
2021-11-01,141.33999633789062,142.2899932861328,140.13999938964844,140.7100067138672,140.1993865966797,456700
2021-11-02,141.42999267578125,141.47999572753906,138.97000122070312,140.6300048828125,140.1196746826172,513000
2021-11-03,140.5800018310547,141.3000030517578,138.63999938964844,141.14999389648438,140.63778686523438,362400
2021-11-04,141.2899932861328,142.92999267578125,140.74000549316406,141.75,141.23561096191406,305000
2021-11-05,143.0,144.99000549316406,142.1999969482422,142.6300048828125,142.11241149902344,592100
2021-11-08,143.97999572753906,146.10000610351562,143.1199951171875,144.99000549316406,144.46385192871094,729000
2021-11-09,144.66000366210938,146.2899932861328,144.3000030517578,144.50999450683594,143.98558044433594,391100
2021-11-10,144.77000427246094,145.9199981689453,144.25,145.52000427246094,144.99192810058594,609300
2021-11-11,145.92999267578125,146.2100067138672,144.32000732421875,144.60000610351562,144.0752716064453,386400
2021-11-12,145.33999633789062,145.55999755859375,143.75999450683594,145.4199981689453,144.8922882080078,461000
