Date,Open,High,Low,Close,Adj Close,Volume
2021-10-18,266.3900146484375,270.44000244140625,264.7099914550781,270.3299865722656,270.3299865722656,4367100
2021-10-19,271.010009765625,273.2699890136719,269.8349914550781,271.70001220703125,271.70001220703125,3985900
2021-10-20,273.0,273.510009765625,253.10000610351562,258.3599853515625,258.3599853515625,31271700
2021-10-21,258.6099853515625,258.9599914550781,242.97999572753906,243.2100067138672,243.2100067138672,42508900
2021-10-22,243.72999572753906,246.66000366210938,239.75,240.39999389648438,240.39999389648438,24170900
2021-10-25,254.9550018310547,255.52000427246094,245.82000732421875,246.8800048828125,246.8800048828125,23046700
2021-10-26,249.4499969482422,249.8800048828125,241.00999450683594,243.0,243.0,14404300
2021-10-27,243.85000610351562,244.69000244140625,233.9199981689453,234.94000244140625,234.94000244140625,19043900
2021-10-28,237.0,237.94000244140625,232.77999877929688,236.8300018310547,236.8300018310547,14288300
2021-10-29,235.42999267578125,238.89999389648438,231.7100067138672,232.58999633789062,232.58999633789062,13010800
2021-11-01,232.6999969482422,233.5500030517578,230.19000244140625,231.27999877929688,231.27999877929688,14054900
2021-11-02,232.5399932861328,232.76100158691406,227.8000030517578,229.4600067138672,229.4600067138672,12676700
2021-11-03,228.3300018310547,230.89999389648438,225.30999755859375,230.3800048828125,230.3800048828125,14178000
2021-11-04,231.61000061035156,231.9199981689453,225.0,228.22000122070312,228.22000122070312,14158900
2021-11-05,230.0,230.4199981689453,224.60000610351562,225.77999877929688,225.77999877929688,16633100
2021-11-08,227.9600067138672,230.97000122070312,226.25,229.4199981689453,229.4199981689453,23213900
2021-11-09,212.39999389648438,212.39999389648438,200.67999267578125,205.4199981689453,205.4199981689453,63995100
2021-11-10,204.10000610351562,208.1999969482422,202.77999877929688,204.63999938964844,204.63999938964844,23585900
2021-11-11,207.9199981689453,208.30999755859375,201.55999755859375,202.02999877929688,202.02999877929688,17712100
2021-11-12,203.25,210.02000427246094,201.48399353027344,208.3000030517578,208.3000030517578,20923000
2021-11-15,212.22000122070312,214.20899963378906,210.7100067138672,212.5399932861328,212.5399932861328,17433100
2021-11-16,214.88999938964844,215.97000122070312,211.77000427246094,215.6699981689453,215.6699981689453,16235698
