Date,Open,High,Low,Close,Adj Close,Volume
2021-10-01,541.239990234375,546.0499877929688,533.280029296875,543.969970703125,541.0056762695312,1439900
2021-10-04,539.6900024414062,541.530029296875,519.0,525.3499755859375,522.4871826171875,1456000
2021-10-05,529.0599975585938,536.9299926757812,526.4000244140625,533.3499755859375,530.443603515625,958300
2021-10-06,526.4199829101562,537.9299926757812,526.010009765625,534.6099853515625,531.6966552734375,977600
2021-10-07,538.1699829101562,544.75,537.0800170898438,537.72998046875,535.4808349609375,955600
2021-10-08,539.0599975585938,541.3900146484375,529.4400024414062,531.1199951171875,528.8984985351562,937000
2021-10-11,528.75,533.4600219726562,525.0399780273438,525.4099731445312,523.2123413085938,1025300
2021-10-12,527.02001953125,533.4000244140625,524.1400146484375,527.0499877929688,524.8455200195312,873000
2021-10-13,534.25,539.6400146484375,532.25,534.9400024414062,532.7025146484375,866500
2021-10-14,543.3499755859375,549.9199829101562,542.0,543.780029296875,541.505615234375,1068300
2021-10-15,545.0,553.280029296875,543.27001953125,552.1599731445312,549.8504638671875,1602700
2021-10-18,552.760009765625,564.8099975585938,548.27001953125,564.5599975585938,562.1986083984375,1321800
2021-10-19,568.1500244140625,573.1300048828125,563.9600219726562,572.7999877929688,570.4041137695312,978000
2021-10-20,574.3400268554688,575.6799926757812,568.9099731445312,570.530029296875,568.1436157226562,836200
2021-10-21,570.0,578.9299926757812,565.2999877929688,578.3499755859375,575.930908203125,729600
2021-10-22,580.9000244140625,591.6300048828125,580.0,590.7999877929688,588.3287963867188,991800
2021-10-25,590.7999877929688,604.22998046875,589.75,602.5599975585938,600.0396728515625,1104600
2021-10-26,605.5800170898438,613.3599853515625,602.4600219726562,608.6099853515625,606.0643920898438,1418600
2021-10-27,609.219970703125,617.3200073242188,606.9000244140625,613.1300048828125,610.5654296875,1457700
2021-10-28,613.1500244140625,620.4099731445312,605.8200073242188,615.4099731445312,612.8359375,1066600
2021-10-29,613.3599853515625,626.5999755859375,610.8800048828125,625.989990234375,623.3717041015625,1038200
2021-11-01,628.530029296875,629.97998046875,607.3099975585938,608.8099975585938,606.2634887695312,1246300
2021-11-02,612.0900268554688,625.6599731445312,610.5,618.3900146484375,615.803466796875,1024500
2021-11-03,619.9099731445312,625.6599731445312,609.260009765625,622.8699951171875,620.2647094726562,1093900
2021-11-04,621.280029296875,631.5599975585938,620.3099975585938,625.6799926757812,623.06298828125,1267100
2021-11-05,628.1900024414062,629.3099975585938,612.7899780273438,614.989990234375,612.4176635742188,1428200
2021-11-08,619.010009765625,619.489990234375,608.2100219726562,615.25,612.6766357421875,1222800
2021-11-09,615.9500122070312,618.1300048828125,611.219970703125,612.780029296875,610.2169799804688,1205100
2021-11-10,611.3900146484375,617.989990234375,603.5599975585938,603.97998046875,601.4537353515625,1197300
2021-11-11,607.25,610.5999755859375,605.9099731445312,606.8699951171875,604.3316650390625,684300
2021-11-12,610.9299926757812,628.3800048828125,610.9299926757812,626.989990234375,624.3674926757812,1182600
2021-11-15,628.1900024414062,632.9500122070312,622.5499877929688,626.1400146484375,623.5210571289062,1402500
2021-11-16,626.1599731445312,646.47998046875,625.9500122070312,645.760009765625,643.0589599609375,1331700
2021-11-17,643.5800170898438,644.5499877929688,629.8400268554688,635.0599975585938,632.4036865234375,1321900
2021-11-18,636.52001953125,636.719970703125,626.4299926757812,628.9400024414062,626.309326171875,1319900
2021-11-19,715.8699951171875,716.8599853515625,681.4600219726562,692.3400268554688,689.4441528320312,3615700
2021-11-22,691.9600219726562,693.510009765625,660.8099975585938,661.6300048828125,658.8626708984375,2177000
2021-11-23,652.75,672.1400146484375,648.7999877929688,670.6300048828125,667.8250122070312,2112500
2021-11-24,661.5,684.6500244140625,659.6799926757812,684.0,681.1390991210938,1715100
2021-11-26,684.0,691.0499877929688,663.7100219726562,666.9099731445312,664.1204833984375,1279300
2021-11-29,674.3300170898438,697.27001953125,674.3300170898438,694.6599731445312,691.75439453125,2009300
2021-11-30,668.9500122070312,681.5700073242188,652.0,652.2999877929688,649.5715942382812,4186000
2021-12-01,667.9000244140625,674.9500122070312,657.5999755859375,663.8900146484375,661.1131591796875,5184800
2021-12-02,660.2000122070312,677.8099975585938,660.2000122070312,672.1199951171875,669.3086547851562,1961900
2021-12-03,671.4299926757812,673.4500122070312,634.97998046875,647.9600219726562,645.249755859375,2277100
2021-12-06,649.989990234375,652.0599975585938,639.530029296875,645.3400268554688,642.6407470703125,1687000
2021-12-07,654.219970703125,674.4500122070312,653.9600219726562,673.2999877929688,670.4838256835938,1615300
2021-12-08,673.1699829101562,676.2000122070312,666.780029296875,673.0599975585938,670.2448120117188,1332800
2021-12-09,674.030029296875,680.25,662.7100219726562,665.510009765625,662.7264404296875,1180200
2021-12-10,670.3099975585938,678.22998046875,666.8900146484375,677.9500122070312,675.1143798828125,1276500
2021-12-13,678.0,684.0700073242188,668.4000244140625,668.739990234375,665.94287109375,1430800
2021-12-14,655.6400146484375,657.0399780273438,626.8499755859375,639.47998046875,636.8052978515625,1865900
2021-12-15,645.2100219726562,648.739990234375,625.25,647.489990234375,644.78173828125,2555000
2021-12-16,649.0,649.989990234375,624.8099975585938,633.9600219726562,631.308349609375,1954700
2021-12-17,621.4000244140625,631.739990234375,612.1900024414062,620.27001953125,617.6755981445312,4330300
2021-12-20,609.0999755859375,614.3300170898438,599.27001953125,604.6300048828125,602.10107421875,2236700
2021-12-21,610.5399780273438,623.0999755859375,601.0499877929688,621.0700073242188,618.4722290039062,1875800
2021-12-22,620.9600219726562,632.4199829101562,616.719970703125,631.6599731445312,629.0178833007812,1014600
2021-12-23,631.6599731445312,638.8099975585938,630.75,635.7100219726562,633.051025390625,759800
2021-12-27,639.0900268554688,653.6500244140625,638.0,652.77001953125,650.0397338867188,1068700
2021-12-28,657.8599853515625,658.8400268554688,647.4000244140625,649.780029296875,647.062255859375,955700
2021-12-29,649.0900268554688,650.77001953125,642.0800170898438,648.030029296875,645.3195190429688,651300
2021-12-30,648.0399780273438,650.7000122070312,642.4500122070312,643.3599853515625,640.6690063476562,776400
2021-12-31,644.3300170898438,647.3499755859375,638.719970703125,643.219970703125,640.529541015625,821500
2022-01-03,640.030029296875,645.6099853515625,621.280029296875,631.469970703125,628.8287963867188,1360600
2022-01-04,631.469970703125,631.469970703125,606.1300048828125,618.3200073242188,615.7338256835938,1998900
2022-01-05,609.4299926757812,614.6900024414062,593.1699829101562,593.7000122070312,591.2167358398438,2295800
2022-01-06,586.7999877929688,595.8499755859375,580.2100219726562,586.3900146484375,583.9373168945312,1789000
2022-01-07,586.4400024414062,588.989990234375,563.77001953125,567.5599975585938,565.8422241210938,2275200
2022-01-10,553.52001953125,570.8900146484375,543.8599853515625,570.1900024414062,568.4642333984375,2956700
2022-01-11,566.2000122070312,579.6099853515625,558.52001953125,578.719970703125,576.9683837890625,1696500
2022-01-12,584.8099975585938,589.5700073242188,575.7999877929688,577.260009765625,575.5128784179688,1433700
2022-01-13,580.8900146484375,582.530029296875,551.7000122070312,552.9199829101562,551.2465209960938,1633400
2022-01-14,551.3300170898438,557.3400268554688,543.4000244140625,550.7899780273438,549.1229858398438,1722600
2022-01-18,539.3200073242188,548.9000244140625,536.1099853515625,537.8200073242188,536.1921997070312,1888100
2022-01-19,542.1099853515625,558.5700073242188,540.8099975585938,545.3499755859375,543.6994018554688,1904500
2022-01-20,552.0999755859375,566.47998046875,543.77001953125,544.6199951171875,542.9716796875,1924000
2022-01-21,546.989990234375,552.760009765625,527.8200073242188,528.5499877929688,526.9503173828125,2574900
2022-01-24,526.0,535.72998046875,500.3599853515625,534.6799926757812,533.0617065429688,2850100
