Date,Open,High,Low,Close,Adj Close,Volume
2021-10-01,127.58000183105469,128.19000244140625,125.36000061035156,125.58000183105469,122.64795684814453,1167200
2021-10-04,125.0,127.12000274658203,124.93000030517578,126.5199966430664,123.56600952148438,1234700
2021-10-05,126.62999725341797,127.5199966430664,126.08999633789062,126.63999938964844,123.6832046508789,1276200
2021-10-06,125.72000122070312,127.95999908447266,124.87000274658203,127.7699966430664,124.78682708740234,1847800
2021-10-07,128.38999938964844,128.8000030517578,125.0,125.58999633789062,122.65772247314453,2171100
2021-10-08,125.77999877929688,126.48999786376953,124.08999633789062,124.62000274658203,121.71037292480469,1196400
2021-10-11,124.56999969482422,124.87999725341797,123.08999633789062,123.12999725341797,120.25516510009766,1041800
2021-10-12,123.68000030517578,124.77999877929688,123.11000061035156,124.41000366210938,121.50527954101562,1943900
2021-10-13,122.9800033569336,127.05999755859375,122.76000213623047,126.8499984741211,123.8883056640625,1755700
2021-10-14,127.51000213623047,128.36000061035156,127.0,128.05999755859375,125.07006072998047,1314700
2021-10-15,128.35000610351562,129.74000549316406,127.80999755859375,128.41000366210938,125.4118881225586,1242000
2021-10-18,127.7300033569336,128.6199951171875,126.62000274658203,127.41999816894531,124.44499206542969,1393700
2021-10-19,128.3699951171875,129.6699981689453,128.1999969482422,129.44000244140625,126.41783905029297,905300
2021-10-20,130.05999755859375,131.72999572753906,129.88999938964844,131.27999877929688,128.21487426757812,985400
2021-10-21,131.2899932861328,131.61000061035156,130.14999389648438,130.25999450683594,127.21869659423828,831400
2021-10-22,130.6199951171875,131.38999938964844,130.30999755859375,131.1699981689453,128.10743713378906,556200
2021-10-25,131.2100067138672,131.61000061035156,130.0,130.36000061035156,127.31636047363281,759800
2021-10-26,131.1300048828125,132.6699981689453,130.80999755859375,131.44000244140625,128.3711395263672,745800
2021-10-27,131.5,132.1300048828125,129.69000244140625,129.8699951171875,126.83778381347656,759900
2021-10-28,129.85000610351562,130.92999267578125,129.17999267578125,129.72000122070312,126.6913070678711,967400
2021-10-29,129.57000732421875,129.9600067138672,126.88999938964844,127.62999725341797,124.65009307861328,1566100
2021-11-01,127.88999938964844,129.24000549316406,127.62999725341797,128.88999938964844,125.88067626953125,1017400
2021-11-02,129.25999450683594,129.25999450683594,127.05999755859375,128.02999877929688,125.04075622558594,1509400
2021-11-03,127.70999908447266,128.8699951171875,126.87000274658203,128.17999267578125,125.18724822998047,1599100
2021-11-04,128.17999267578125,128.57000732421875,126.41000366210938,127.3499984741211,124.37663269042969,2117300
2021-11-05,126.86000061035156,129.77000427246094,126.44000244140625,127.3499984741211,124.37663269042969,1881800
2021-11-08,127.86000061035156,127.91000366210938,125.05000305175781,125.58000183105469,122.64795684814453,1410500
2021-11-09,125.31999969482422,125.70999908447266,124.37999725341797,125.05999755859375,122.14009857177734,1549000
2021-11-10,125.36000061035156,126.22000122070312,124.06999969482422,124.61000061035156,121.70059967041016,1210800
2021-11-11,124.06999969482422,124.69000244140625,121.2699966430664,121.5999984741211,118.76087951660156,1541300
2021-11-12,121.5999984741211,122.19000244140625,121.41000366210938,122.0999984741211,119.24920654296875,955600
2021-11-15,122.93000030517578,124.9800033569336,122.37000274658203,124.55999755859375,121.65176391601562,1546000
2021-11-16,124.93000030517578,128.36000061035156,124.55999755859375,126.0,123.05815124511719,3315600
2021-11-17,125.41999816894531,125.56999969482422,124.05000305175781,124.23999786376953,121.33924865722656,1320100
