Date,Open,High,Low,Close,Adj Close,Volume
2021-09-01,32.560001373291016,32.599998474121094,31.770000457763672,32.27000045776367,31.978057861328125,2567800
2021-09-02,32.43000030517578,32.63999938964844,32.36000061035156,32.439998626708984,32.14651870727539,2054600
2021-09-03,32.5,32.599998474121094,31.940000534057617,32.0,31.710500717163086,1959500
2021-09-07,31.940000534057617,31.950000762939453,31.15999984741211,31.229999542236328,30.947465896606445,2348800
2021-09-08,31.18000030517578,31.510000228881836,31.09000015258789,31.299999237060547,31.01683235168457,1898800
2021-09-09,31.229999542236328,31.829999923706055,31.1299991607666,31.360000610351562,31.076292037963867,1790200
2021-09-10,31.649999618530273,31.90999984741211,31.200000762939453,31.31999969482422,31.036651611328125,2917800
2021-09-13,31.700000762939453,31.959999084472656,31.389999389648438,31.75,31.4627628326416,1682300
2021-09-14,31.829999923706055,31.950000762939453,31.1299991607666,31.31999969482422,31.036651611328125,1893000
2021-09-15,31.399999618530273,32.099998474121094,31.290000915527344,32.040000915527344,31.750139236450195,1316000
2021-09-16,32.060001373291016,32.310001373291016,31.65999984741211,31.670000076293945,31.383485794067383,2177400
2021-09-17,31.530000686645508,32.060001373291016,31.299999237060547,31.329999923706055,31.04656219482422,5134400
2021-09-20,30.260000228881836,30.670000076293945,29.309999465942383,29.770000457763672,29.500675201416016,2874200
2021-09-21,30.020000457763672,30.110000610351562,29.459999084472656,29.6299991607666,29.361940383911133,2337400
2021-09-22,30.079999923706055,30.850000381469727,30.059999465942383,30.559999465942383,30.283527374267578,2663500
2021-09-23,30.8700008392334,31.59000015258789,30.8700008392334,31.360000610351562,31.076292037963867,1840000
2021-09-24,31.200000762939453,31.770000457763672,31.200000762939453,31.65999984741211,31.373577117919922,1772200
2021-09-27,32.0099983215332,32.439998626708984,31.950000762939453,32.189998626708984,31.898780822753906,2123900
2021-09-28,32.189998626708984,32.43000030517578,30.899999618530273,30.950000762939453,30.670000076293945,3549200
2021-09-29,30.790000915527344,30.90999984741211,30.219999313354492,30.459999084472656,30.459999084472656,3418400
2021-09-30,30.700000762939453,30.760000228881836,29.700000762939453,29.719999313354492,29.719999313354492,3178900
2021-10-01,29.81999969482422,30.3700008392334,29.610000610351562,30.100000381469727,30.100000381469727,2429300
2021-10-04,29.860000610351562,30.15999984741211,29.469999313354492,29.549999237060547,29.549999237060547,2427000
2021-10-05,29.81999969482422,30.479999542236328,29.59000015258789,30.200000762939453,30.200000762939453,1774700
2021-10-06,29.760000228881836,30.469999313354492,29.56999969482422,30.440000534057617,30.440000534057617,2376900
2021-10-07,30.8700008392334,31.040000915527344,30.479999542236328,30.510000228881836,30.510000228881836,1828200
2021-10-08,30.31999969482422,30.469999313354492,29.959999084472656,30.049999237060547,30.049999237060547,3098000
2021-10-11,30.110000610351562,30.90999984741211,29.889999389648438,29.940000534057617,29.940000534057617,2751300
2021-10-12,29.809999465942383,29.889999389648438,28.829999923706055,28.889999389648438,28.889999389648438,5264500
2021-10-13,28.84000015258789,29.15999984741211,28.520000457763672,28.93000030517578,28.93000030517578,2460400
2021-10-14,29.469999313354492,30.270000457763672,29.399999618530273,30.139999389648438,30.139999389648438,2541800
2021-10-15,30.559999465942383,30.639999389648438,30.010000228881836,30.049999237060547,30.049999237060547,2347300
2021-10-18,29.899999618530273,29.940000534057617,29.59000015258789,29.770000457763672,29.770000457763672,2023600
2021-10-19,29.93000030517578,30.030000686645508,29.6299991607666,29.93000030517578,29.93000030517578,1727900
2021-10-20,29.959999084472656,30.559999465942383,29.860000610351562,30.450000762939453,30.450000762939453,2689000
2021-10-21,30.43000030517578,30.489999771118164,29.920000076293945,30.209999084472656,30.209999084472656,1838000
2021-10-22,30.260000228881836,30.75,30.229999542236328,30.729999542236328,30.729999542236328,2355200
