Date,Open,High,Low,Close,Adj Close,Volume
2021-10-18,18.559999465942383,18.760000228881836,18.350000381469727,18.469999313354492,18.18256950378418,15540100
2021-10-19,18.559999465942383,18.610000610351562,18.34000015258789,18.450000762939453,18.162883758544922,10023700
2021-10-20,18.360000610351562,18.68000030517578,18.270000457763672,18.649999618530273,18.359769821166992,12329300
2021-10-21,18.270000457763672,18.350000381469727,17.309999465942383,17.530000686645508,17.257200241088867,38532600
2021-10-22,17.59000015258789,17.700000762939453,17.389999389648438,17.670000076293945,17.395021438598633,16390100
2021-10-25,17.809999465942383,17.8799991607666,17.700000762939453,17.850000381469727,17.572219848632812,13196900
2021-10-26,17.950000762939453,17.979999542236328,17.600000381469727,17.6200008392334,17.345800399780273,12678000
2021-10-27,17.549999237060547,17.6200008392334,17.229999542236328,17.299999237060547,17.030776977539062,14482500
2021-10-28,17.25,17.389999389648438,17.200000762939453,17.350000381469727,17.079999923706055,10013000
2021-10-29,17.049999237060547,17.139999389648438,16.729999542236328,16.75,16.75,16240200
2021-11-01,16.850000381469727,17.100000381469727,16.709999084472656,17.049999237060547,17.049999237060547,14605300
2021-11-02,17.0,17.079999923706055,16.799999237060547,16.959999084472656,16.959999084472656,12928200
2021-11-03,16.809999465942383,16.969999313354492,16.780000686645508,16.850000381469727,16.850000381469727,10905200
2021-11-04,17.0,17.010000228881836,16.559999465942383,16.75,16.75,9417900
2021-11-05,16.959999084472656,17.0,16.790000915527344,16.950000762939453,16.950000762939453,10516000
2021-11-08,17.049999237060547,17.06999969482422,16.780000686645508,16.84000015258789,16.84000015258789,10733700
2021-11-09,16.850000381469727,16.889999389648438,16.6200008392334,16.81999969482422,16.81999969482422,11564500
2021-11-10,16.84000015258789,16.979999542236328,16.610000610351562,16.700000762939453,16.700000762939453,13330600
2021-11-11,16.739999771118164,16.809999465942383,16.649999618530273,16.790000915527344,16.790000915527344,10591900
2021-11-12,16.719999313354492,16.790000915527344,16.6200008392334,16.68000030517578,16.68000030517578,8977500
2021-11-15,16.729999542236328,17.0,16.625,16.860000610351562,16.860000610351562,11559847
